-0.01262974,0.00065862,0.75519037,-0.05371852,-0.05015397,0.98233852,0.17207536,-0.33313453,0.16957475,0.09179505,1.09638774,-0.49986809,-0.54075378,-0.45248953,0.15629384,0.26776153,0.92524230,-0.43542093,0.10796440,-0.32302558,-0.09399142,-0.02952491,0.13201196,1.16730285,-0.25623137,-0.29258326,0.07170407,0.12258250,-0.03222997,0.15802585,-1.29857886,-0.11932786,0.96034336,-0.00565807,-0.00728178,-0.02125884
-0.00582976,0.00258149,0.75105232,-0.08009957,-0.04245848,0.98466389,0.14905824,-0.34985903,0.19040696,0.11766044,0.97618544,-0.52545339,-0.54532236,-0.53381765,0.16088913,0.25699314,0.94217271,-0.44488412,0.11454706,-0.36331785,-0.06012606,-0.06227453,0.05984685,1.25097537,-0.19414319,-0.31594890,0.06768498,0.10425305,-0.01439948,-0.01362397,-1.45399415,-0.12760979,0.88002998,-0.00446568,-0.01793478,-0.03270388
-0.00006685,0.00425300,0.74672157,-0.10022565,-0.03663099,0.98628092,0.12594813,-0.38409635,0.19678740,0.13169222,0.91500628,-0.54913896,-0.55278134,-0.61178279,0.16755466,0.25969425,0.97141892,-0.45596367,0.12222978,-0.38384885,-0.02445520,-0.07767456,0.02436388,1.30708265,-0.15616895,-0.32022831,0.06282932,0.09460744,-0.00500157,-0.15903889,-1.55776608,-0.11750620,0.81336886,-0.00311506,-0.01861255,-0.03347274
0.00600697,0.00681390,0.74205577,-0.11768189,-0.03113073,0.98722999,0.10275602,-0.43101126,0.19538718,0.13258247,0.89051253,-0.57088220,-0.56184614,-0.68671656,0.17935151,0.26919794,1.00523508,-0.46824470,0.12986520,-0.39245903,0.00600534,-0.08422643,0.00689340,1.34226656,-0.13070710,-0.31243131,0.05790764,0.08912980,0.00000000,-0.28918847,-1.63479161,-0.10020362,0.75297159,-0.00161060,-0.01400328,-0.02958114
0.01221516,0.01010011,0.73659855,-0.13381642,-0.02602256,0.98749564,0.07917288,-0.48744300,0.18861096,0.12136776,0.89010376,-0.59054530,-0.57205927,-0.75913465,0.19478400,0.28327575,1.03907442,-0.48139909,0.13626932,-0.39435849,0.03033064,-0.08510269,-0.00053981,1.36026835,-0.11259793,-0.29488873,0.05327632,0.08545341,0.00469045,-0.40872541,-1.69525373,-0.08208637,0.69431770,0.00000000,-0.00745337,-0.02425289
0.01829832,0.01425120,0.73004413,-0.14913138,-0.02152586,0.98705590,0.05492834,-0.55098748,0.17707492,0.10051201,0.90640467,-0.60804749,-0.58344579,-0.82886738,0.21284048,0.30038288,1.07047498,-0.49514031,0.14046271,-0.39397705,0.04937142,-0.08130020,-0.00103315,1.36307621,-0.09977867,-0.26797995,0.04907844,0.08221676,0.00773426,-0.51890236,-1.74285185,-0.06707854,0.63487005,0.00000000,-0.00136187,-0.01941080
0.02434410,0.01876836,0.72324598,-0.16352705,-0.01769167,0.98593720,0.02955912,-0.61951029,0.16087967,0.07287518,0.93476623,-0.62249410,-0.59610432,-0.89425731,0.23252702,0.31820944,1.09885848,-0.50914371,0.14159444,-0.39389870,0.06404971,-0.07362965,0.00498329,1.35182047,-0.09172681,-0.23107445,0.04533307,0.07875787,0.00947938,-0.61936152,-1.77851748,-0.05777361,0.57345736,0.00000000,0.00257365,-0.01630119
0.02983403,0.02448519,0.71455711,-0.17716946,-0.01440519,0.98407000,0.00311474,-0.69068283,0.14028007,0.04107444,0.97242463,-0.63186073,-0.61001486,-0.95346951,0.25150248,0.33435810,1.12494528,-0.52317005,0.13882653,-0.39497137,0.07584720,-0.06148130,0.01804977,1.32687187,-0.08857787,-0.18341711,0.04199160,0.07478257,0.00990131,-0.70808202,-1.80089593,-0.05501764,0.50994349,0.00000000,0.00319140,-0.01539123
0.03491700,0.03102292,0.70520723,0.18999750,0.01160622,-0.98141895,0.02414731,-0.76237595,0.11579333,0.00719639,1.01634216,-0.63541919,-0.62503529,-1.00405526,0.26681641,0.34561691,1.15071201,-0.53688997,0.13147140,-0.39715824,0.08361448,-0.04560004,0.03947226,1.28770792,-0.09076167,-0.12395070,0.03896741,0.07052628,0.00873403,-0.78230393,-1.80835378,-0.05861358,0.44525823,-0.00157020,-0.00004073,-0.01671384
0.03976505,0.03789410,0.69672668,0.20207042,0.00907874,-0.97794842,0.05198084,-0.83383459,0.08834536,-0.02695250,1.05944192,-0.63522786,-0.64057338,-1.04396331,0.27518564,0.34972081,1.17865670,-0.55014235,0.11916339,-0.39933771,0.08625367,-0.02628556,0.07011409,1.23426855,-0.09805851,-0.05151532,0.03617835,0.06668907,0.00585349,-0.83914012,-1.79977894,-0.06758054,0.38134310,-0.00326477,-0.00688941,-0.02000798
0.04360775,0.04593207,0.68538785,0.21352148,0.00704449,-0.97366650,0.07957704,-0.90096837,0.05858265,-0.05940023,1.09662557,-0.62895674,-0.65569842,-1.07462871,0.27436808,0.34665516,1.21032691,-0.56350535,0.10189285,-0.40024620,0.08568390,-0.00276775,0.11017437,1.16728151,-0.10992465,0.03434484,0.03354421,0.06401505,0.00132275,-0.87571925,-1.77443898,-0.08013158,0.32154557,-0.00524271,-0.01619805,-0.02474646
0.04679939,0.05472223,0.67729759,0.22308467,0.00362557,-0.96876720,0.10821363,-0.96058923,0.02731408,-0.08807679,1.12540817,-0.61723793,-0.67010134,-1.09951365,0.26380551,0.33652729,1.24573636,-0.57611221,0.08105644,-0.39760506,0.08384656,0.02339303,0.15902536,1.08973348,-0.12480673,0.13298836,0.03100902,0.06309247,-0.00448616,-0.88951433,-1.73208654,-0.09390667,0.27014434,-0.00768920,-0.02587337,-0.03024135
0.04959736,0.06420526,0.67034769,0.22945661,-0.00018680,-0.96348138,0.13803358,-1.00929546,-0.00362056,-0.11187405,1.14314818,-0.59753245,-0.68290049,-1.12459350,0.24561329,0.32068512,1.28408575,-0.58704025,0.05788630,-0.39155671,0.08166090,0.05041911,0.21525201,1.00566804,-0.14151639,0.24205838,0.02850550,0.06398533,-0.01184834,-0.87862903,-1.67365599,-0.10626049,0.23270628,-0.01081230,-0.03269267,-0.03571410
0.05150366,0.07450518,0.66526669,0.23299930,-0.00348121,-0.95760196,0.16940392,-1.04856551,-0.03199845,-0.13023755,1.14787781,-0.57003909,-0.69360447,-1.15167987,0.21964672,0.30193105,1.32078433,-0.59788084,0.03272890,-0.37970793,0.07960405,0.07954779,0.27817091,0.92067891,-0.15820104,0.35932684,0.02599634,0.06713124,-0.02072005,-0.84224612,-1.60095787,-0.11469852,0.21536574,-0.01482473,-0.03260214,-0.04043144
0.05265884,0.08490448,0.66030490,0.23525648,-0.00661474,-0.95064355,0.20220651,-1.08059144,-0.05780976,-0.14154257,1.14319313,-0.53198570,-0.70230508,-1.17177689,0.18524428,0.27922118,1.35040259,-0.60901499,0.00665708,-0.35894772,0.07880624,0.10718282,0.34490961,0.84103405,-0.17218305,0.47872174,0.02349116,0.07128769,-0.03038946,-0.78232569,-1.51773715,-0.11808143,0.22172919,-0.01992618,-0.02236114,-0.04409792
0.05099110,0.09564020,0.65993398,0.23667503,-0.01105768,-0.94193336,0.23795841,-1.10607684,-0.08152977,-0.14405191,1.13459373,-0.48352641,-0.70941687,-1.18044341,0.14258783,0.25396067,1.37171483,-0.62008607,-0.01960225,-0.32512209,0.08349768,0.13078198,0.41268277,0.77464622,-0.17968464,0.59508401,0.02107934,0.07584743,-0.03937852,-0.70390099,-1.42957568,-0.11674695,0.25206152,-0.02629015,0.00000000,-0.04687088
0.04738353,0.10716611,0.66060704,0.23633949,-0.01780391,-0.93154292,0.27577972,-1.12718379,-0.10326190,-0.13668284,1.12503958,-0.43133897,-0.71553200,-1.17736077,0.09201961,0.22821236,1.38447809,-0.63076913,-0.04559723,-0.27831620,0.09810918,0.14819026,0.47713545,0.73124886,-0.17650065,0.70483041,0.01895538,0.08103045,-0.04554189,-0.61276931,-1.34285009,-0.11015347,0.30027613,-0.03413063,0.03264086,-0.04855520
0.04340598,0.11919846,0.66379398,0.23366469,-0.02634776,-0.91926176,0.31569672,-1.14859807,-0.12289485,-0.11936133,1.11660063,-0.38447878,-0.72124439,-1.16417181,0.03473661,0.20259190,1.38748837,-0.64245635,-0.07080554,-0.21896780,0.11864127,0.15975314,0.53168142,0.71902430,-0.16075335,0.80492556,0.01732088,0.08722645,-0.04710901,-0.51621461,-1.26367033,-0.09550778,0.35233954,-0.04368454,0.07039382,-0.04815148
0.03735887,0.13082893,0.66864151,0.23010251,-0.03683013,-0.90478445,0.35645683,-1.16915941,-0.13973075,-0.09358081,1.11031473,-0.34594342,-0.72569537,-1.14161587,-0.02838508,0.17662410,1.38537347,-0.65392935,-0.09468374,-0.14779761,0.14464952,0.16564859,0.56719202,0.74324131,-0.13289087,0.89017385,0.01631998,0.09358487,-0.04290992,-0.42276967,-1.19591105,-0.06841131,0.39029440,-0.05505916,0.10527686,-0.04409642
0.03024702,0.14333345,0.67394161,0.22425900,-0.05092323,-0.88781860,0.39861367,-1.18635035,-0.15446313,-0.06499337,1.11131549,-0.31574452,-0.72853440,-1.10928142,-0.09760963,0.15043557,1.37968433,-0.66471416,-0.11680218,-0.06181701,0.17311074,0.15956205,0.57468158,0.80389380,-0.09562512,0.95391750,0.01597203,0.09830156,-0.03278979,-0.34443054,-1.14119530,-0.02643037,0.39662835,-0.06827878,0.12930921,-0.03567279
0.02188848,0.15496263,0.67950118,0.21735861,-0.06755405,-0.86731276,0.44267399,-1.20003283,-0.16980609,-0.03930654,1.12446380,-0.29298583,-0.72994322,-1.06755590,-0.17327398,0.12406136,1.36925054,-0.67508614,-0.13675089,0.04096956,0.19686063,0.14093098,0.54857600,0.89586031,-0.05309824,0.99133211,0.01615682,0.10017392,-0.01782006,-0.29185739,-1.09948838,0.02886151,0.36435601,-0.08338477,0.13933958,-0.02373350
0.01107396,0.16522317,0.68629009,0.21121129,-0.08684850,-0.84260350,0.48771555,-1.21280813,-0.18546753,-0.01806808,1.15037465,-0.27719033,-0.72980237,-1.01748204,-0.25448129,0.09631769,1.35460746,-0.68486261,-0.15401372,0.15575959,0.21142220,0.11292233,0.48531222,1.00998008,-0.00960897,0.99803996,0.01662238,0.09780490,0.00000000,-0.26988038,-1.06868649,0.09443080,0.29797769,-0.10030455,0.13729888,-0.00952952
-0.00254294,0.17522702,0.69349551,0.20643799,-0.10938142,-0.81333020,0.53283492,-1.22681332,-0.19767058,-0.00159180,1.18747497,-0.26763043,-0.72767973,-0.95950794,-0.33856350,0.06497671,1.33488643,-0.69419086,-0.16794311,0.27232182,0.21096472,0.07859361,0.38529563,1.13257611,0.03014471,0.96963477,0.01698953,0.08933418,0.01620937,-0.27826452,-1.04584253,0.16624478,0.20882778,-0.11879867,0.12782806,0.00563772
-0.01723680,0.18226132,0.70034915,0.20159007,-0.13009066,-0.77980618,0.57822157,-1.24426126,-0.20141830,0.00774322,1.23225379,-0.26359648,-0.72315371,-0.89108396,-0.42015365,0.02577213,1.30775988,-0.70142418,-0.17763719,0.37778208,0.18194494,0.04245104,0.25485507,1.24860919,0.06126993,0.90325475,0.01691955,0.07323907,0.02883442,-0.31645477,-1.03000176,0.23792164,0.10758109,-0.13850611,0.11478648,0.01986637
-0.03292947,0.18657224,0.70855594,0.19647551,-0.14810872,-0.74280858,0.62265287,-1.26574373,-0.19405097,0.00906534,1.27895713,-0.26388410,-0.71599215,-0.81048852,-0.49385330,-0.02346932,1.26947355,-0.70334029,-0.18227158,0.46124080,0.12156014,0.01079293,0.10687082,1.34884393,0.08051749,0.80166930,0.01639405,0.05041286,0.03596436,-0.38192642,-1.01969552,0.30355027,0.00332908,-0.15874384,0.10088017,0.03153853
-0.05059103,0.18627606,0.71781164,0.19409319,-0.16289718,-0.70140883,0.66619666,-1.29228449,-0.17553818,0.00392257,1.32023525,-0.26737326,-0.70626146,-0.71812403,-0.55665487,-0.08131374,1.21688294,-0.69602960,-0.18128632,0.52085519,0.04410717,-0.00694807,-0.04457199,1.43114054,0.08706124,0.67298186,0.01565227,0.02399638,0.03755189,-0.47035903,-1.01134467,0.35841578,-0.09495801,-0.17864062,0.08856928,0.03942003
-0.06956314,0.18210632,0.73068517,0.19387192,-0.17594629,-0.65526465,0.70857943,-1.32307506,-0.14631169,-0.00579917,1.34875846,-0.27276477,-0.69407797,-0.61532998,-0.60542828,-0.14557949,1.15140700,-0.67424446,-0.17437190,0.55784780,-0.04153323,-0.01139929,-0.18870020,1.49660528,0.08193706,0.52779365,0.01499284,-0.00203541,0.03462337,-0.57613361,-1.00285840,0.39842102,-0.18172698,-0.19730829,0.07874712,0.04236936
-0.08817378,0.17525356,0.74229133,0.19381452,-0.18694079,-0.60532009,0.74905050,-1.35677755,-0.10619084,-0.01916013,1.35818887,-0.27882838,-0.67955083,-0.50457680,-0.63836753,-0.21224879,1.07436562,-0.63283920,-0.16148387,0.57424182,-0.12908250,-0.00615483,-0.32075134,1.54852748,0.06802713,0.37641391,0.01468051,-0.02422462,0.02880998,-0.69256788,-0.99395883,0.42105734,-0.25274405,-0.21384673,0.07189158,0.03982076
-0.10464574,0.16642787,0.75878972,0.19113303,-0.19509095,-0.55319226,0.78701081,-1.38913262,-0.05697832,-0.03401883,1.34265196,-0.28421417,-0.66279674,-0.39146444,-0.65257818,-0.27895209,1.00242925,-0.56777292,-0.14308907,0.57247090,-0.21421939,0.00527376,-0.43834403,1.58754194,0.04771560,0.22873846,0.01491210,-0.03964351,0.02131132,-0.81059372,-0.98687214,0.42628136,-0.30410773,-0.22729556,0.06858596,0.03222364
-0.12298218,0.15287325,0.77533031,0.19233042,-0.20308260,-0.49807442,0.82078520,-1.41999602,-0.00014302,-0.04809547,1.29793286,-0.28794867,-0.64426047,-0.28435183,-0.65317595,-0.33858976,0.93861967,-0.48011744,-0.11993191,0.55444676,-0.27387848,0.01919881,-0.54530925,1.61812377,0.02656980,0.09115794,0.01578938,-0.04731027,0.01418474,-0.91498387,-0.98232216,0.41894582,-0.33077222,-0.23674425,0.06996794,0.02180907
-0.13798703,0.13990246,0.79202861,0.18901133,-0.21024379,-0.44280408,0.85088002,-1.44863582,0.06077779,-0.06011084,1.22281802,-0.28905374,-0.62431800,-0.18687840,-0.64130336,-0.38798296,0.88957554,-0.37046152,-0.09268586,0.52918684,-0.32000750,0.03387142,-0.64253330,1.63950431,0.00623820,-0.02983553,0.01740730,-0.04620301,0.00801339,-1.00281942,-0.98153752,0.40372863,-0.33449408,-0.24158525,0.07423649,0.01048159
-0.15009774,0.12584005,0.81255436,0.18203974,-0.21589045,-0.38806274,0.87730277,-1.47325051,0.12155930,-0.06780260,1.11879063,-0.28715697,-0.60347390,-0.10761371,-0.61807847,-0.42369238,0.86497337,-0.25275338,-0.06247200,0.49999630,-0.34747380,0.05167142,-0.73075902,1.65176046,-0.01263716,-0.13175793,0.01984157,-0.03722275,0.00298783,-1.06598198,-0.98525202,0.38786724,-0.31872860,-0.24145970,0.07885947,0.00099795
-0.15893504,0.11285801,0.83467972,0.16973907,-0.21995831,-0.33541245,0.90016969,-1.49705517,0.17946398,-0.07060556,0.98989773,-0.28275779,-0.58240360,-0.04774989,-0.58919299,-0.44058704,0.87105900,-0.13347633,-0.03090994,0.47012210,-0.35903341,0.07353387,-0.81059378,1.65512955,-0.02963091,-0.21383198,0.02310631,-0.02180912,-0.00081783,-1.10087621,-0.99375069,0.37524900,-0.28855607,-0.23643102,0.08118223,-0.00486585
-0.16569461,0.10182294,0.85748434,0.15131582,-0.22302812,-0.28591947,0.91957166,-1.52074146,0.23184189,-0.06792717,0.84735000,-0.27651381,-0.56196809,-0.00690712,-0.55852312,-0.43685260,0.91259295,-0.01710373,0.00011699,0.44025397,-0.35829860,0.10012663,-0.88178509,1.64942300,-0.04523444,-0.27785337,0.02715778,-0.00227121,-0.00370539,-1.10628569,-1.00666654,0.36653799,-0.24814664,-0.22690704,0.07954549,-0.00738930
-0.17236097,0.09417627,0.87960756,0.12702250,-0.22706075,-0.24010418,0.93523189,-1.53863335,0.27615252,-0.06000469,0.71007556,-0.26868841,-0.54311448,0.00835454,-0.52667660,-0.41933709,0.99092036,0.09234995,0.02904117,0.41065395,-0.34909150,0.13126890,-0.94364631,1.63513279,-0.05992372,-0.32688159,0.03187591,0.01893323,-0.00598733,-1.08329487,-1.02246904,0.35982838,-0.20039827,-0.21355468,0.07321623,-0.00739836
-0.18040133,0.09024639,0.89970279,0.09953142,-0.23339799,-0.19799794,0.94679232,-1.54113293,0.31299749,-0.04848406,0.59727758,-0.25944838,-0.52623355,-0.00773569,-0.49593922,-0.39916319,1.10670173,0.19318110,0.05463386,0.38130403,-0.33089134,0.16411807,-0.99550277,1.61438072,-0.07373753,-0.36452594,0.03707572,0.03955252,-0.00781790,-1.03479946,-1.04016721,0.35119984,-0.14556549,-0.19721518,0.06289247,-0.00620327
-0.19098143,0.08849468,0.91726023,0.07336962,-0.24209296,-0.15926790,0.95427545,-1.52027750,0.34483925,-0.03458353,0.52156597,-0.24852937,-0.51106423,-0.05346814,-0.47579598,-0.37973222,1.25307071,0.28172219,0.07576584,0.35194206,-0.29819393,0.19350891,-1.03725493,1.59060013,-0.08592987,-0.39435428,0.04253783,0.05779957,-0.00907084,-0.96478480,-1.05916429,0.33610865,-0.08059259,-0.17881666,0.05085806,-0.00531012
-0.20281252,0.08902207,0.93288201,0.04753685,-0.25157715,-0.12375580,0.95871460,-1.47792244,0.37265569,-0.01947495,0.48383591,-0.23644891,-0.49754968,-0.12633859,-0.47322541,-0.35411438,1.41204858,0.35485652,0.09113704,0.31991002,-0.25321653,0.22252886,-1.06782389,1.56589127,-0.09684423,-0.41737956,0.04800590,0.07349174,-0.00997766,-0.87934911,-1.07846224,0.31116071,-0.00196374,-0.15927121,0.03949955,-0.00596510
